,0,1
0,10.0,0.005232810974121094
1,20.0,0.009950399398803711
2,30.0,0.01970958709716797
3,40.0,0.022512435913085938
4,50.0,0.027069091796875
5,60.0,0.036168813705444336
6,70.0,0.039208173751831055
7,80.0,0.04932522773742676
8,90.0,0.048574209213256836
9,100.0,0.06526541709899902
10,110.0,0.06930422782897949
11,120.0,0.06505417823791504
12,130.0,0.07986593246459961
13,140.0,0.08668875694274902
14,150.0,0.09493899345397949
15,160.0,0.08785319328308105
16,170.0,0.10786271095275879
17,180.0,0.11530184745788574
18,190.0,0.10967779159545898
19,200.0,0.11608338356018066
20,210.0,0.13104796409606934
21,220.0,0.13324594497680664
22,230.0,0.13925766944885254
23,240.0,0.14125752449035645
24,250.0,0.15587878227233887
25,260.0,0.1532750129699707
26,270.0,0.20049810409545898
27,280.0,0.17998051643371582
28,290.0,0.18181252479553223
29,300.0,0.18177556991577148
30,310.0,0.1859445571899414
31,320.0,0.1927649974822998
32,330.0,0.19407415390014648
33,340.0,0.2061295509338379
34,350.0,0.20652008056640625
35,360.0,0.20691895484924316
36,370.0,0.23140597343444824
37,380.0,0.2329568862915039
38,390.0,0.23283815383911133
39,400.0,0.2515108585357666
40,410.0,0.2478485107421875
41,420.0,0.23746562004089355
42,430.0,0.2471303939819336
43,440.0,0.2656126022338867
44,450.0,0.28182268142700195
45,460.0,0.26387596130371094
46,470.0,0.2847137451171875
47,480.0,0.28319549560546875
48,490.0,0.29273080825805664
49,500.0,0.31047773361206055
50,510.0,0.3010544776916504
51,520.0,0.29505300521850586
52,530.0,0.30962514877319336
53,540.0,0.320162296295166
54,550.0,0.33188390731811523
55,560.0,0.3409240245819092
56,570.0,0.35411858558654785
57,580.0,0.3595082759857178
58,590.0,0.3553588390350342
59,600.0,0.3584766387939453
60,610.0,0.37366819381713867
61,620.0,0.3779280185699463
62,630.0,0.380399227142334
63,640.0,0.4026002883911133
64,650.0,0.4046053886413574
65,660.0,0.4032266139984131
66,670.0,0.41578006744384766
67,680.0,0.4033997058868408
68,690.0,0.41249728202819824
69,700.0,0.42990994453430176
70,710.0,0.45407962799072266
71,720.0,0.4498879909515381
72,730.0,0.443803071975708
73,740.0,0.4376199245452881
74,750.0,0.46613073348999023
75,760.0,0.44397974014282227
76,770.0,0.4698977470397949
77,780.0,0.4994018077850342
78,790.0,0.46641111373901367
79,800.0,0.48073744773864746
80,810.0,0.49482274055480957
81,820.0,0.48383069038391113
82,830.0,0.5003888607025146
83,840.0,0.5026772022247314
84,850.0,0.4989502429962158
85,860.0,0.5295388698577881
86,870.0,0.5451185703277588
87,880.0,0.5236265659332275
88,890.0,0.5314502716064453
89,900.0,0.5418548583984375
90,910.0,0.565732479095459
91,920.0,0.5627264976501465
