,0,1
0,10.0,0.0089569091796875
1,20.0,0.0005016326904296875
2,30.0,0.0010852813720703125
3,40.0,0.0007717609405517578
4,50.0,0.0009140968322753906
5,60.0,0.0010819435119628906
6,70.0,0.0012629032135009766
7,80.0,0.0014531612396240234
8,90.0,0.0016541481018066406
9,100.0,0.0018656253814697266
10,110.0,0.002046346664428711
11,120.0,0.002283334732055664
12,130.0,0.0024983882904052734
13,140.0,0.002708911895751953
14,150.0,0.0030956268310546875
15,160.0,0.0032129287719726562
16,170.0,0.0034847259521484375
17,180.0,0.003749370574951172
18,190.0,0.004029512405395508
19,200.0,0.004319190979003906
20,210.0,0.005454540252685547
21,220.0,0.00507354736328125
22,230.0,0.005318641662597656
23,240.0,0.005807399749755859
24,250.0,0.006140947341918945
25,260.0,0.006432294845581055
26,270.0,0.0068318843841552734
27,280.0,0.007416248321533203
28,290.0,0.0076444149017333984
29,300.0,0.008060932159423828
30,310.0,0.00853586196899414
31,320.0,0.009140491485595703
32,330.0,0.009445428848266602
33,340.0,0.010016441345214844
34,350.0,0.010323762893676758
35,360.0,0.011071443557739258
36,370.0,0.011427879333496094
37,380.0,0.01183629035949707
38,390.0,0.012448787689208984
39,400.0,0.013101816177368164
40,410.0,0.01381683349609375
41,420.0,0.014620065689086914
42,430.0,0.015618324279785156
43,440.0,0.016263246536254883
44,450.0,0.0166928768157959
45,460.0,0.017452239990234375
46,470.0,0.018331527709960938
47,480.0,0.01925802230834961
48,490.0,0.020224809646606445
49,500.0,0.020223617553710938
50,510.0,0.022154569625854492
51,520.0,0.02269577980041504
52,530.0,0.02264118194580078
53,540.0,0.030930280685424805
54,550.0,0.025348424911499023
55,560.0,0.025875091552734375
56,570.0,0.026765823364257812
57,580.0,0.030140161514282227
58,590.0,0.029753923416137695
59,600.0,0.03510165214538574
60,610.0,0.033333539962768555
61,620.0,0.03449368476867676
62,630.0,0.03424072265625
63,640.0,0.03716135025024414
64,650.0,0.03749847412109375
65,660.0,0.037776947021484375
66,670.0,0.04009652137756348
67,680.0,0.039937496185302734
68,690.0,0.05125069618225098
69,700.0,0.045050859451293945
70,710.0,0.045467376708984375
71,720.0,0.04582095146179199
72,730.0,0.050916433334350586
73,740.0,0.0480802059173584
74,750.0,0.05240368843078613
75,760.0,0.05185246467590332
76,770.0,0.05359172821044922
77,780.0,0.06711411476135254
78,790.0,0.07993674278259277
79,800.0,0.06819272041320801
80,810.0,0.06795954704284668
81,820.0,0.06946325302124023
82,830.0,0.07139229774475098
83,840.0,0.07211422920227051
84,850.0,0.0775766372680664
85,860.0,0.2018439769744873
86,870.0,0.0776066780090332
87,880.0,0.10793709754943848
88,890.0,0.0853583812713623
89,900.0,0.08434581756591797
90,910.0,0.0867006778717041
91,920.0,0.08829903602600098
92,930.0,0.09306859970092773
93,940.0,0.10242342948913574
94,950.0,0.0965423583984375
95,960.0,0.1372373104095459
96,970.0,0.10484933853149414
97,980.0,0.10400700569152832
98,990.0,0.15476703643798828
99,1000.0,0.1293177604675293
100,1010.0,0.11387753486633301
101,1020.0,0.12039947509765625
102,1030.0,0.1298811435699463
103,1040.0,0.12235283851623535
104,1050.0,0.12189078330993652
105,1060.0,0.12584757804870605
106,1070.0,0.13655757904052734
107,1080.0,0.13112473487854004
