,0,1
0,10.0,0.0014951229095458984
1,20.0,0.0004482269287109375
2,30.0,0.0005931854248046875
3,40.0,0.0007846355438232422
4,50.0,0.0009415149688720703
5,60.0,0.001104116439819336
6,70.0,0.0013439655303955078
7,80.0,0.0015170574188232422
8,90.0,0.0016901493072509766
9,100.0,0.0019023418426513672
10,110.0,0.0020797252655029297
11,120.0,0.002302408218383789
12,130.0,0.002877473831176758
13,140.0,0.0029697418212890625
14,150.0,0.0030336380004882812
15,160.0,0.003390789031982422
16,170.0,0.0037102699279785156
17,180.0,0.0038759708404541016
18,190.0,0.004182338714599609
19,200.0,0.004483938217163086
20,210.0,0.0046765804290771484
21,220.0,0.014271020889282227
22,230.0,0.008366823196411133
23,240.0,0.005922079086303711
24,250.0,0.0065805912017822266
25,260.0,0.006963491439819336
26,270.0,0.00722956657409668
27,280.0,0.00767064094543457
28,290.0,0.008153200149536133
29,300.0,0.00918269157409668
30,310.0,0.009768962860107422
31,320.0,0.010335445404052734
32,330.0,0.01083230972290039
33,340.0,0.01116180419921875
34,350.0,0.011945724487304688
35,360.0,0.01237630844116211
36,370.0,0.012836694717407227
37,380.0,0.013641119003295898
38,390.0,0.01627969741821289
39,400.0,0.015208959579467773
40,410.0,0.01575183868408203
41,420.0,0.02215123176574707
42,430.0,0.016995906829833984
43,440.0,0.018042564392089844
44,450.0,0.018564939498901367
45,460.0,0.019070863723754883
46,470.0,0.021570682525634766
47,480.0,0.02053999900817871
48,490.0,0.021859169006347656
49,500.0,0.02426767349243164
50,510.0,0.023639202117919922
51,520.0,0.025774717330932617
52,530.0,0.026889562606811523
53,540.0,0.028365373611450195
54,550.0,0.031180381774902344
55,560.0,0.030359268188476562
56,570.0,0.034920454025268555
57,580.0,0.0321199893951416
58,590.0,0.035134077072143555
59,600.0,0.033473968505859375
60,610.0,0.033899545669555664
61,620.0,0.04021263122558594
62,630.0,0.036553144454956055
63,640.0,0.03910398483276367
64,650.0,0.03817439079284668
65,660.0,0.04012465476989746
66,670.0,0.04572582244873047
67,680.0,0.08184289932250977
68,690.0,0.05001115798950195
69,700.0,0.04836273193359375
70,710.0,0.05503654479980469
71,720.0,0.05859875679016113
72,730.0,0.05432724952697754
73,740.0,0.07105469703674316
74,750.0,0.0666205883026123
75,760.0,0.0666508674621582
76,770.0,0.06502318382263184
77,780.0,0.10805463790893555
78,790.0,0.09143829345703125
79,800.0,0.0751180648803711
80,810.0,0.07100534439086914
81,820.0,0.15574193000793457
82,830.0,0.08018112182617188
83,840.0,0.08961319923400879
84,850.0,0.11580014228820801
85,860.0,0.08994364738464355
86,870.0,0.0846564769744873
87,880.0,0.09518766403198242
88,890.0,0.09325170516967773
89,900.0,0.0952463150024414
90,910.0,0.09480834007263184
91,920.0,0.10139608383178711
92,930.0,0.09694695472717285
93,940.0,0.10185980796813965
