,0,1
0,10.0,0.010838508605957031
1,20.0,0.012885808944702148
2,30.0,0.019065380096435547
3,40.0,0.02843189239501953
4,50.0,0.0315859317779541
5,60.0,0.04504060745239258
6,70.0,0.047794342041015625
7,80.0,0.058068037033081055
8,90.0,0.06503891944885254
9,100.0,0.0697331428527832
10,110.0,0.07870030403137207
11,120.0,0.08692240715026855
12,130.0,0.08736371994018555
13,140.0,0.09368205070495605
14,150.0,0.11888480186462402
15,160.0,0.1117715835571289
16,170.0,0.12306427955627441
17,180.0,0.11503195762634277
18,190.0,0.13895201683044434
19,200.0,0.13942909240722656
20,210.0,0.15368914604187012
21,220.0,0.1583266258239746
22,230.0,0.15822267532348633
23,240.0,0.15395402908325195
24,250.0,0.1728672981262207
25,260.0,0.1879427433013916
26,270.0,0.18279051780700684
27,280.0,0.18694496154785156
28,290.0,0.18735980987548828
29,300.0,0.20745491981506348
30,310.0,0.22301197052001953
31,320.0,0.2162189483642578
32,330.0,0.2390425205230713
33,340.0,0.22794055938720703
34,350.0,0.25188422203063965
35,360.0,0.24971675872802734
36,370.0,0.2454214096069336
37,380.0,0.2658519744873047
38,390.0,0.28626036643981934
39,400.0,0.3395693302154541
40,410.0,0.301379919052124
41,420.0,0.29755234718322754
42,430.0,0.37428951263427734
43,440.0,0.38660573959350586
44,450.0,0.36310744285583496
45,460.0,0.39581990242004395
46,470.0,0.3818793296813965
47,480.0,0.4055335521697998
48,490.0,0.4479498863220215
49,500.0,0.4484128952026367
50,510.0,0.44678401947021484
51,520.0,0.43898463249206543
52,530.0,0.44224071502685547
53,540.0,0.4077484607696533
54,550.0,0.3825252056121826
55,560.0,0.39255309104919434
56,570.0,0.40351033210754395
57,580.0,0.40807199478149414
58,590.0,0.4078660011291504
59,600.0,0.40451788902282715
60,610.0,0.40784525871276855
61,620.0,0.4339423179626465
62,630.0,0.4335341453552246
63,640.0,0.4509456157684326
64,650.0,0.4600400924682617
65,660.0,0.4617617130279541
